Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,19,BOS,NBA,SF,78,78,30.6,4.9,10.4,.475,1.3,3.1,.429,3.6,7.4,.495,.538,2.7,3.2,.828,0.6,4.4,5.1,1.6,1.0,0.7,1.4,2.1,13.9
