Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,25,BOS,NBA,PG,15,1,5.3,0.1,0.9,.143,0.0,0.5,.000,0.1,0.4,.333,.143,0.2,0.3,.750,0.1,0.3,0.5,0.4,0.1,0.1,0.4,0.9,0.5
